Ano;Mês;Distribuidor;Código do Produto;Nome do Produto;Região;Quantidade de Produto (mil m³)
2021;10;RUMOS DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;2,910686
2021;10;RUMOS DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;CO;0,986721
2021;10;RUMOS DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;SE;7,360512
2021;10;RUMOS DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;CO;1,35492
2021;10;RUMOS DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;SE;7,023586
2021;10;RUMOS DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;S;0,119574
2021;10;RUMOS DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;SE;0,991653
2021;10;RZD DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;320101001;Gasolina A;N;0,270404
2021;10;RZD DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;CO;0,227754
2021;10;RZD DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;CO;0,244769
2021;10;SADA COMBUSTÍVEIS LTDA;320101001;Gasolina A;NE;0,595618
2021;10;SADA COMBUSTÍVEIS LTDA;320101001;Gasolina A;SE;0,99825
2021;10;SADA COMBUSTÍVEIS LTDA;420102004;Diesel A;NE;0,299291
2021;10;SADA COMBUSTÍVEIS LTDA;420102004;Diesel A;SE;0,59797
2021;10;SADA COMBUSTÍVEIS LTDA;420105001;Diesel A;NE;0,498987
2021;10;SADA COMBUSTÍVEIS LTDA;420105001;Diesel A;SE;0,5986
2021;10;SADA COMBUSTÍVEIS LTDA;810101001;EHC;CO;0,611259
2021;10;SADA COMBUSTÍVEIS LTDA;810101001;EHC;NE;0,061566
2021;10;SADA COMBUSTÍVEIS LTDA;810101001;EHC;SE;1,089825
2021;10;SADA COMBUSTÍVEIS LTDA;810102001;EAC;NE;0,217981
2021;10;SADA COMBUSTÍVEIS LTDA;810102001;EAC;SE;0,338565
2021;10;SETTA COMBUSTÍVEIS S/A.;320101001;Gasolina A;CO;0,997122
2021;10;SETTA COMBUSTÍVEIS S/A.;320101001;Gasolina A;NE;10,755291
2021;10;SETTA COMBUSTÍVEIS S/A.;420102004;Diesel A;CO;1,294662
2021;10;SETTA COMBUSTÍVEIS S/A.;420102004;Diesel A;NE;3,897082
2021;10;SETTA COMBUSTÍVEIS S/A.;420105001;Diesel A;CO;0,397886
2021;10;SETTA COMBUSTÍVEIS S/A.;420105001;Diesel A;NE;9,419792
2021;10;SETTA COMBUSTÍVEIS S/A.;420201001;Diesel A;NE;0,227098
2021;10;SETTA COMBUSTÍVEIS S/A.;810101001;EHC;NE;4,305428
2021;10;SETTA COMBUSTÍVEIS S/A.;810102004;EAC;CO;0,512438
2021;10;SETTA COMBUSTÍVEIS S/A.;810102004;EAC;NE;1,256351
2021;10;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;320101001;Gasolina A;S;22,424745
2021;10;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420102004;Diesel A;S;13,203078
2021;10;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420105001;Diesel A;S;18,016591
2021;10;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810101001;EHC;CO;0,377667
2021;10;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810102004;EAC;CO;2,634969
2021;10;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810102004;EAC;SE;7,055869
2021;10;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;3,482643
2021;10;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420102004;Diesel A;SE;1,783072
2021;10;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420105001;Diesel A;SE;3,158342
2021;10;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;CO;2,179607
2021;10;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;CO;1,274763
2021;10;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;320101001;Gasolina A;S;0,142137
2021;10;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;3,412174
2021;10;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420102004;Diesel A;S;2,562
2021;10;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420102004;Diesel A;SE;2,527507
2021;10;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420105001;Diesel A;S;3,505
2021;10;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420105001;Diesel A;SE;3,033905
2021;10;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;CO;0,828873
2021;10;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;SE;0,313103
2021;10;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;CO;1,059543
2021;10;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;SE;1,254404
2021;10;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;NE;0,456457
2021;10;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;NE;0,37649
2021;10;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;NE;0,405864
2021;10;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;NE;0,176704
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;N;1,117278
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;NE;20,065002
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;6,348996
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;N;0,539763
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;NE;6,196051
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;3,620417
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;N;1,66242
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;NE;12,307122
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;3,495457
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;NE;0,8766
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;SE;0,362568
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;CO;0,817503
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;N;0,838303
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;NE;0,887404
2021;10;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;2,152014
2021;10;SR BRASIL PETRÓLEO LTDA.;320101001;Gasolina A;CO;1,570938
2021;10;SR BRASIL PETRÓLEO LTDA.;420102004;Diesel A;CO;1,49873
2021;10;SR BRASIL PETRÓLEO LTDA.;420105001;Diesel A;CO;1,496467
2021;10;SR BRASIL PETRÓLEO LTDA.;810101001;EHC;CO;1,177635
2021;10;SR BRASIL PETRÓLEO LTDA.;810102004;EAC;CO;1,005011
2021;10;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;S;17,426661
2021;10;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;S;6,646805
2021;10;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;S;7,949967
2021;10;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;1,552147
2021;10;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;S;0,062798
2021;10;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;S;5,666301
2021;10;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;SE;0,715584
2021;10;STOCK DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;3,170024
2021;10;STOCK DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;1,400791
2021;10;STOCK DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;1,487339
2021;10;STOCK DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;1,491547
2021;10;SUL COMBUSTÍVEIS LTDA.;320101001;Gasolina A;S;7,300527
2021;10;SUL COMBUSTÍVEIS LTDA.;420102004;Diesel A;S;9,643442
2021;10;SUL COMBUSTÍVEIS LTDA.;420105001;Diesel A;S;7,638272
2021;10;SUL COMBUSTÍVEIS LTDA.;810101001;EHC;CO;0,059385
2021;10;SUL COMBUSTÍVEIS LTDA.;810102004;EAC;CO;2,862988
2021;10;TAG DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;SE;2,476972
2021;10;TAG DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;SE;1,399472
2021;10;TAG DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;SE;0,67196
2021;10;TAG DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;CO;0,417737
2021;10;TAG DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;CO;0,543203
2021;10;TAG DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;SE;0,042742
2021;10;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;S;7,499638
2021;10;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;5,496793
2021;10;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;S;11,999997
2021;10;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;5,791781
2021;10;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;S;12
2021;10;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;9,044451
2021;10;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420201001;Diesel A;S;0,082227
2021;10;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;CO;3,884092
2021;10;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;CO;3,330666
2021;10;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;1,337193
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;CO;4,300992
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;NE;17,107565
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;SE;6,270226
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;CO;2,015536
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;NE;4,794729
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;SE;3,051161
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;CO;2,210546
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;NE;13,059405
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;SE;3,499563
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;CO;5,059894
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;N;0,644153
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;NE;3,189617
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;SE;1,805647
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;CO;4,585925
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;N;1,66857
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;NE;3,06087
2021;10;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;SE;3,13039
2021;10;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;320101001;Gasolina A;NE;17,734432
2021;10;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420102004;Diesel A;NE;4,756714
2021;10;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420105001;Diesel A;NE;14,162038
2021;10;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;810101001;EHC;NE;1,134929
2021;10;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;810102004;EAC;CO;0,954175
2021;10;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;810102004;EAC;NE;5,678165
2021;10;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;810102004;EAC;SE;0,122779
2021;10;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;CO;1,198127
2021;10;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;SE;18,806842
2021;10;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;CO;1,399
2021;10;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;SE;13,345695
2021;10;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;CO;0,799267
2021;10;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;SE;9,636557
2021;10;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420201001;Diesel A;SE;0,393973
2021;10;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;SE;0,11913
2021;10;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;CO;0,370015
2021;10;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;SE;6,475098
2021;10;TOTALENERGIES DISTRIBUIDORA BRASIL LTDA;320101001;Gasolina A;CO;4,694401
2021;10;TOTALENERGIES DISTRIBUIDORA BRASIL LTDA;320101001;Gasolina A;SE;16,947779
2021;10;TOTALENERGIES DISTRIBUIDORA BRASIL LTDA;420102004;Diesel A;CO;7,155866
2021;10;TOTALENERGIES DISTRIBUIDORA BRASIL LTDA;420102004;Diesel A;SE;7,193169
2021;10;TOTALENERGIES DISTRIBUIDORA BRASIL LTDA;420105001;Diesel A;CO;4,586134
2021;10;TOTALENERGIES DISTRIBUIDORA BRASIL LTDA;420105001;Diesel A;SE;10,342406
2021;10;TOTALENERGIES DISTRIBUIDORA BRASIL LTDA;810101001;EHC;CO;5,686337
2021;10;TOTALENERGIES DISTRIBUIDORA BRASIL LTDA;810101001;EHC;S;0,13515
2021;10;TOTALENERGIES DISTRIBUIDORA BRASIL LTDA;810101001;EHC;SE;3,672354
2021;10;TOTALENERGIES DISTRIBUIDORA BRASIL LTDA;810102004;EAC;CO;2,62623
2021;10;TOTALENERGIES DISTRIBUIDORA BRASIL LTDA;810102004;EAC;SE;5,69617
2021;10;TOWER BRASIL PETRÓLEO LTDA.;320101001;Gasolina A;SE;0,098184
2021;10;TOWER BRASIL PETRÓLEO LTDA.;420102004;Diesel A;SE;3,197825
2021;10;TOWER BRASIL PETRÓLEO LTDA.;420105001;Diesel A;SE;4,089009
2021;10;TRANSO COMBUSTÍVEIS LTDA;320101001;Gasolina A;SE;0,621944
2021;10;TRANSO COMBUSTÍVEIS LTDA;420102004;Diesel A;SE;1,69989
2021;10;TRANSO COMBUSTÍVEIS LTDA;420105001;Diesel A;SE;1,149968
2021;10;TRANSO COMBUSTÍVEIS LTDA;810102004;EAC;SE;0,225471
2021;10;TRIANGULO DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;5,430713
2021;10;TRIANGULO DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;1,605133
2021;10;TRIANGULO DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;2,734045
2021;10;TRIANGULO DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;2,279153
2021;10;UNI COMBUSTÍVEIS LTDA;320101001;Gasolina A;S;0,149998
2021;10;UNI COMBUSTÍVEIS LTDA;420102004;Diesel A;S;0,693699
2021;10;UNI COMBUSTÍVEIS LTDA;420105001;Diesel A;S;0,452853
2021;10;UNI COMBUSTÍVEIS LTDA;420201001;Diesel A;S;0,045195
2021;10;UNI COMBUSTÍVEIS LTDA;810101001;EHC;S;0,044928
2021;10;UNI COMBUSTÍVEIS LTDA;810102004;EAC;S;0,044807
2021;10;UNIBRASPE BRASILEIRA DE PETRÓLEO S/A.;420102004;Diesel A;S;0,00299
2021;10;VAISHIA DISTRIBUIDORA E TRANSPORTADORA DE COMBUSTIVEIS EIRELI;320101001;Gasolina A;SE;0,249478
2021;10;VAISHIA DISTRIBUIDORA E TRANSPORTADORA DE COMBUSTIVEIS EIRELI;420105001;Diesel A;SE;0,123717
2021;10;VIBRA ENERGIA S.A;320101001;Gasolina A;CO;35,080964
2021;10;VIBRA ENERGIA S.A;320101001;Gasolina A;N;41,449536
2021;10;VIBRA ENERGIA S.A;320101001;Gasolina A;NE;208,924232
2021;10;VIBRA ENERGIA S.A;320101001;Gasolina A;S;93,603564
2021;10;VIBRA ENERGIA S.A;320101001;Gasolina A;SE;261,953253
2021;10;VIBRA ENERGIA S.A;320101002;Gasolina A;SE;3,846252
2021;10;VIBRA ENERGIA S.A;420102004;Diesel A;CO;33,891453
2021;10;VIBRA ENERGIA S.A;420102004;Diesel A;N;25,309685
2021;10;VIBRA ENERGIA S.A;420102004;Diesel A;NE;135,128552
2021;10;VIBRA ENERGIA S.A;420102004;Diesel A;S;93,483285
2021;10;VIBRA ENERGIA S.A;420102004;Diesel A;SE;234,598912
2021;10;VIBRA ENERGIA S.A;420105001;Diesel A;CO;35,297503
2021;10;VIBRA ENERGIA S.A;420105001;Diesel A;N;44,522957
2021;10;VIBRA ENERGIA S.A;420105001;Diesel A;NE;271,373828
2021;10;VIBRA ENERGIA S.A;420105001;Diesel A;S;163,731646
2021;10;VIBRA ENERGIA S.A;420105001;Diesel A;SE;359,22362
2021;10;VIBRA ENERGIA S.A;420201001;Diesel A;N;10,341957
2021;10;VIBRA ENERGIA S.A;420201001;Diesel A;NE;3,805725
2021;10;VIBRA ENERGIA S.A;420201001;Diesel A;S;0,703075
2021;10;VIBRA ENERGIA S.A;420201001;Diesel A;SE;15,187026
2021;10;VIBRA ENERGIA S.A;510101001;OC;N;5,598075
2021;10;VIBRA ENERGIA S.A;510101001;OC;NE;14,849374
2021;10;VIBRA ENERGIA S.A;510101001;OC;S;15,946914
2021;10;VIBRA ENERGIA S.A;510101001;OC;SE;20,165583
2021;10;VIBRA ENERGIA S.A;510102001;OC;N;10,270558
2021;10;VIBRA ENERGIA S.A;510102001;OC;NE;163,050302
2021;10;VIBRA ENERGIA S.A;510102001;OC;S;42,147407
2021;10;VIBRA ENERGIA S.A;510102001;OC;SE;23,078
2021;10;VIBRA ENERGIA S.A;510301001;OC;NE;17,073254
2021;10;VIBRA ENERGIA S.A;810101001;EHC;CO;76,109672
2021;10;VIBRA ENERGIA S.A;810101001;EHC;N;8,656423
2021;10;VIBRA ENERGIA S.A;810101001;EHC;NE;19,252322
2021;10;VIBRA ENERGIA S.A;810101001;EHC;S;1,934418
2021;10;VIBRA ENERGIA S.A;810101001;EHC;SE;92,045473
2021;10;VIBRA ENERGIA S.A;810102001;EAC;CO;5,849916
2021;10;VIBRA ENERGIA S.A;810102001;EAC;SE;27,653342
2021;10;VIBRA ENERGIA S.A;810102004;EAC;CO;35,914825
2021;10;VIBRA ENERGIA S.A;810102004;EAC;N;4,706652
2021;10;VIBRA ENERGIA S.A;810102004;EAC;NE;30,192915
2021;10;VIBRA ENERGIA S.A;810102004;EAC;S;8,740563
2021;10;VIBRA ENERGIA S.A;810102004;EAC;SE;114,071101
2021;10;WALENDOWSKY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;320101001;Gasolina A;S;1,588732
2021;10;WALENDOWSKY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420102004;Diesel A;S;0,729883
2021;10;WALENDOWSKY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420105001;Diesel A;S;1,772946
2021;10;WALENDOWSKY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420201001;Diesel A;S;0,131771
2021;10;WALENDOWSKY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810101001;EHC;S;0,066757
2021;10;WALENDOWSKY DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810102004;EAC;S;0,610078
2021;10;WATT DISTRIBUIDORA BRASILEIRA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA;320101001;Gasolina A;SE;0,063238
2021;10;WATT DISTRIBUIDORA BRASILEIRA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA;420102004;Diesel A;SE;0,239
2021;10;WATT DISTRIBUIDORA BRASILEIRA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA;420105001;Diesel A;SE;0,592241
2021;10;WATT DISTRIBUIDORA BRASILEIRA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA;810101001;EHC;CO;2,241082
2021;10;WATT DISTRIBUIDORA BRASILEIRA DE COMBUSTÍVEIS E DERIVADOS DE PETRÓLEO LTDA;810102004;EAC;CO;0,458912
2021;10;YPETRO DISTRIBUIDORA DE COMBUSTIVEIS S.A.;320101001;Gasolina A;NE;0,46989
2021;10;YPETRO DISTRIBUIDORA DE COMBUSTIVEIS S.A.;420102004;Diesel A;NE;0,17997
2021;10;YPETRO DISTRIBUIDORA DE COMBUSTIVEIS S.A.;420105001;Diesel A;NE;0,398348
2021;10;YPETRO DISTRIBUIDORA DE COMBUSTIVEIS S.A.;810101001;EHC;NE;0,400156
2021;10;YPETRO DISTRIBUIDORA DE COMBUSTIVEIS S.A.;810102004;EAC;NE;0,299102
2021;11;76 OIL DISTRIBUIDORA DE COMBUSTÍVEIS S/A;320101001;Gasolina A;SE;22,825
2021;11;76 OIL DISTRIBUIDORA DE COMBUSTÍVEIS S/A;420105001;Diesel A;SE;6,46144
2021;11;76 OIL DISTRIBUIDORA DE COMBUSTÍVEIS S/A;810101001;EHC;CO;2,958566
2021;11;76 OIL DISTRIBUIDORA DE COMBUSTÍVEIS S/A;810101001;EHC;S;0,05958
2021;11;76 OIL DISTRIBUIDORA DE COMBUSTÍVEIS S/A;810101001;EHC;SE;5,008037
2021;11;76 OIL DISTRIBUIDORA DE COMBUSTÍVEIS S/A;810102004;EAC;SE;7,87635
2021;11;ACOL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;SE;0,149388
2021;11;ACOL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;SE;0,094297
2021;11;ACOL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;SE;0,01992
2021;11;ACOL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;CO;0,119142
2021;11;ACOL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;SE;0,194206
2021;11;ALCOOLBRAS - ÁLCOOL DO BRASIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;CO;2,490476
2021;11;ALCOOLBRAS - ÁLCOOL DO BRASIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;CO;1,998251
2021;11;ALCOOLBRAS - ÁLCOOL DO BRASIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;CO;0,77531
2021;11;ALCOOLBRAS - ÁLCOOL DO BRASIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;CO;1,033589
2021;11;ALCOOLBRAS - ÁLCOOL DO BRASIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;CO;0,782479
2021;11;ALESAT COMBUSTÍVEIS S. A.;320101001;Gasolina A;CO;3,295763
2021;11;ALESAT COMBUSTÍVEIS S. A.;320101001;Gasolina A;N;1,680815
2021;11;ALESAT COMBUSTÍVEIS S. A.;320101001;Gasolina A;NE;24,223215
2021;11;ALESAT COMBUSTÍVEIS S. A.;320101001;Gasolina A;S;12,223734
2021;11;ALESAT COMBUSTÍVEIS S. A.;320101001;Gasolina A;SE;39,152487
2021;11;ALESAT COMBUSTÍVEIS S. A.;420102004;Diesel A;CO;1,87127
2021;11;ALESAT COMBUSTÍVEIS S. A.;420102004;Diesel A;NE;9,225772
2021;11;ALESAT COMBUSTÍVEIS S. A.;420102004;Diesel A;S;4,451561
2021;11;ALESAT COMBUSTÍVEIS S. A.;420102004;Diesel A;SE;21,146115
2021;11;ALESAT COMBUSTÍVEIS S. A.;420105001;Diesel A;CO;4,616231
2021;11;ALESAT COMBUSTÍVEIS S. A.;420105001;Diesel A;N;0,613306
2021;11;ALESAT COMBUSTÍVEIS S. A.;420105001;Diesel A;NE;14,981875
2021;11;ALESAT COMBUSTÍVEIS S. A.;420105001;Diesel A;S;6,315489
2021;11;ALESAT COMBUSTÍVEIS S. A.;420105001;Diesel A;SE;39,211098
2021;11;ALESAT COMBUSTÍVEIS S. A.;420201001;Diesel A;S;1,840252
2021;11;ALESAT COMBUSTÍVEIS S. A.;420201001;Diesel A;SE;2,028168
2021;11;ALESAT COMBUSTÍVEIS S. A.;810101001;EHC;CO;10,095928
2021;11;ALESAT COMBUSTÍVEIS S. A.;810101001;EHC;NE;2,027785
2021;11;ALESAT COMBUSTÍVEIS S. A.;810101001;EHC;S;2,809056
2021;11;ALESAT COMBUSTÍVEIS S. A.;810101001;EHC;SE;9,187235
2021;11;ALESAT COMBUSTÍVEIS S. A.;810102004;EAC;CO;2,378339
2021;11;ALESAT COMBUSTÍVEIS S. A.;810102004;EAC;NE;4,672248
2021;11;ALESAT COMBUSTÍVEIS S. A.;810102004;EAC;SE;20,491846
2021;11;ALFA DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;5,627214
2021;11;ALL DISTRIBUIDORA DE COMBUSTÍVEIS EIRELI;420102004;Diesel A;SE;1,340129
